BATCH CONVERSION REPORT
Generated:,2025-12-29 15:43:59
Source:,C:\Projects\FRAMEWORK_PARSER\PLC_410D1
Output:,C:\Projects\FRAMEWORK_PARSER\PLC_410D1_Parsed

=== SUMMARY ===
Total Files Discovered:,1209
Files Processed:,1077
Successful Conversions:,1070
Failed Conversions:,0
Validation Errors (??? found):,7
Skipped (Non-XML/Unsupported):,132
Overall Success Rate:,99.4%
Total Processing Time:,10.2s
Average Time per File:,0.00s

=== FILE TYPE DISTRIBUTION ===
File Type,Total,Success,Failed,Validation Errors,Skipped,Success Rate
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_Alr.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_Alr.xml,udt,SUCCESS,0.00,2717,252,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_CIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_CIn.xml,udt,SUCCESS,0.00,3168,407,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_CIn_Manager.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_CIn_Manager.xml,udt,SUCCESS,0.00,2998,359,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_Config.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_Config.xml,udt,SUCCESS,0.00,3259,650,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_COut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_COut.xml,udt,SUCCESS,0.00,2896,446,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_DataIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_DataIn.xml,udt,SUCCESS,0.00,2812,261,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_DataOut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_DataOut.xml,udt,SUCCESS,0.00,2144,149,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_Par.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_Par.xml,udt,SUCCESS,0.00,2445,313,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_Wng.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\04_SPEED_MACHINE\SpeedMachine_Wng.xml,udt,SUCCESS,0.00,2348,259,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\MOTOR\Motor2Ctrl.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\MOTOR\Motor2Ctrl.xml,udt,SUCCESS,0.00,2628,185,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\MOTOR\Motor2Sts.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\MOTOR\Motor2Sts.xml,udt,SUCCESS,0.00,2288,210,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\MOTOR\MotorSAlr.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\MOTOR\MotorSAlr.xml,udt,SUCCESS,0.00,2395,188,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Alr.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Alr.xml,udt,SUCCESS,0.00,2643,207,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_CIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_CIn.xml,udt,SUCCESS,0.00,2612,429,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Config.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Config.xml,udt,SUCCESS,0.00,2351,270,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_COut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_COut.xml,udt,SUCCESS,0.00,3049,654,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_DataIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_DataIn.xml,udt,SUCCESS,0.00,2651,307,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_DataOut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_DataOut.xml,udt,SUCCESS,0.00,2213,205,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Manager.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Manager.xml,udt,SUCCESS,0.00,3048,361,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Par.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Par.xml,udt,SUCCESS,0.00,3097,273,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Pers_Data.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Pers_Data.xml,udt,SUCCESS,0.00,2299,169,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Wng.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\Positioning_MOL_Machine_Wng.xml,udt,SUCCESS,0.00,3655,271,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\SET-UP\udt_LinTranformation.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\05_POSITIONING_MOTOR_OPEN_LOOP_MACHINE\SET-UP\udt_LinTranformation.xml,udt,SUCCESS,0.00,2171,152,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Alr.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Alr.xml,udt,SUCCESS,0.00,3738,325,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_CIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_CIn.xml,udt,SUCCESS,0.00,2667,460,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Config.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Config.xml,udt,SUCCESS,0.00,4169,599,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_COut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_COut.xml,udt,SUCCESS,0.00,3431,739,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_DataIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_DataIn.xml,udt,SUCCESS,0.00,2867,330,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_DataOut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_DataOut.xml,udt,SUCCESS,0.00,2155,171,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Manager.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Manager.xml,udt,SUCCESS,0.00,3226,383,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Par.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Par.xml,udt,SUCCESS,0.00,5153,406,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Pers_Data.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Pers_Data.xml,udt,SUCCESS,0.00,2299,169,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Wng.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\06_POSITIONING_DRIVE_OPEN_LOOP_MACHINE\Positioning_DOL_Machine_Wng.xml,udt,SUCCESS,0.00,4350,335,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Alr.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Alr.xml,udt,SUCCESS,0.00,4272,456,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_CIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_CIn.xml,udt,SUCCESS,0.00,2783,536,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Config.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Config.xml,udt,SUCCESS,0.00,4462,766,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Config_NEW.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Config_NEW.xml,udt,SUCCESS,0.00,4653,861,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_COut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_COut.xml,udt,SUCCESS,0.00,3411,704,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_DataIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_DataIn.xml,udt,SUCCESS,0.00,2868,332,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_DataOut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_DataOut.xml,udt,SUCCESS,0.00,2156,173,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Manager.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Manager.xml,udt,SUCCESS,0.00,3535,423,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Par.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Par.xml,udt,SUCCESS,0.00,2868,266,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Wng.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\07_POSITIONING_DRIVE_EPOS_MACHINE\Positioning_EPOS_Machine_Wng.xml,udt,SUCCESS,0.00,3728,369,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountCIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountCIn.xml,udt,SUCCESS,0.00,2539,343,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountCOut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountCOut.xml,udt,SUCCESS,0.00,2600,381,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountData.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountData.xml,udt,SUCCESS,0.00,5345,415,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCounterAlr.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCounterAlr.xml,udt,SUCCESS,0.00,2143,141,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCounterWng.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCounterWng.xml,udt,SUCCESS,0.00,3304,198,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountHMI.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountHMI.xml,udt,SUCCESS,0.00,4841,368,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountPar.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountPar.xml,udt,SUCCESS,0.00,2272,120,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountPersistent.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\10_Material Counters\Material Counter\MatCountPersistent.xml,udt,SUCCESS,0.00,2361,168,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\Ax_PB.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\03_Machine\Ax_PB.xml,udt,SUCCESS,0.00,3006,162,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\11_LoopControl\SmartLoopControl_CIn.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\11_LoopControl\SmartLoopControl_CIn.xml,udt,SUCCESS,0.00,4310,1483,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\11_LoopControl\SmartLoopControl_COut.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\11_LoopControl\SmartLoopControl_COut.xml,udt,SUCCESS,0.00,3612,1042,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\11_LoopControl\SmartLoopControl_Par.xml,Software units\1_Orchestrator_Safety\PLC data types\002_PrjBlocks\11_LoopControl\SmartLoopControl_Par.xml,udt,SUCCESS,0.00,8481,1091,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_01_SetUp\Items\PPrf_SetUp_Aut.xml,Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_01_SetUp\Items\PPrf_SetUp_Aut.xml,udt,SUCCESS,0.00,6647,949,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_01_SetUp\Items\PPrf_SetUp_Man.xml,Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_01_SetUp\Items\PPrf_SetUp_Man.xml,udt,SUCCESS,0.00,2263,214,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_01_SetUp\PPrf_SetUp.xml,Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_01_SetUp\PPrf_SetUp.xml,udt,SUCCESS,0.00,2209,156,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_10_CoilHandling\Items\PPrf_CoilHandling_MaterialFeeding.xml,Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_10_CoilHandling\Items\PPrf_CoilHandling_MaterialFeeding.xml,udt,SUCCESS,0.00,4017,293,,,False,0,2025-12-29 15:43:50
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_10_CoilHandling\Items\PPrf_CoilHandling_WeldingCycle.xml,Software units\1_Orchestrator_Safety\PLC data types\200_Programs\PPfr - Profile Program\PPrf_10_CoilHandling\Items\PPrf_CoilHandling_WeldingCycle.xml,udt,SUCCESS,0.00,2723,245,,,False,0,2025-12-29 15:43:50
